Unique_ID,State,District,Disease,Cases,Deaths,Year_Week,Month_Approx,disease_clean,Year
OR/GJM/2024/03/072,Odisha,Ganjam,Fever with Rash,18,0,2024-W03,1,Fever with Rash,2024
OR/KPT/2024/03/073,Odisha,Koraput,Acute Diarrheal Disease,30,0,2024-W03,1,Acute Diarrheal Disease,2024
OR/PRI/2024/03/074,Odisha,Puri,Acute Diarrheal Disease,16,0,2024-W03,1,Acute Diarrheal Disease,2024
PN/PRI/2024/03/075,Puducherry,Puri,Chikungunya,18,0,2024-W03,1,Chikungunya,2024
TN/PER/2024/03/076,Tamil Nadu,Perambalur,Mumps,9,0,2024-W03,1,Mumps,2024
UP/CKH/2024/03/077,Uttar Pradesh,Chandauli,Measles & Rubella,43,0,2024-W03,1,Measles & Rubella,2024
KL/WYN/2024/03/078,Kerala,Wayanad,Acute Diarrheal Disease,18,0,2024-W03,1,Acute Diarrheal Disease,2024
MP/GUN/2024/03/079,Madhya Pradesh,Guna,Measles & Rubella,12,0,2024-W03,1,Measles & Rubella,2024
MP/GUN/2024/03/080,Madhya Pradesh,Guna,Measles & Rubella,12,0,2024-W03,1,Measles & Rubella,2024
MH/BNR/2024/03/081,Maharashtra,Bhandara,Acute Diarrheal Disease,29,0,2024-W03,1,Acute Diarrheal Disease,2024
MH/THN/2024/03/082,Maharashtra,Thane,Dengue,13,0,2024-W03,1,Dengue,2024
KL/KTM/2024/03/0561,Kerala,Kottayam,Dengue,39,0,2024-W03,1,Dengue,2024
KL/KTM/2024/03/0562,Kerala,Kottayam,"Hepatitis (A, B, E)",6,0,2024-W03,1,"Hepatitis (A, B, E)",2024
MP/BPL/2024/03/0563,Madhya Pradesh,Bhopal,Mumps,18,0,2024-W03,1,Mumps,2024
MP/BUH/2024/03/0564,Madhya Pradesh,Burhanpur,Mumps,33,0,2024-W03,1,Mumps,2024
MP/GWL/2024/03/0565,Madhya Pradesh,Gwalior,Mumps,31,0,2024-W03,1,Mumps,2024
MP/SHR/2024/03/0566,Madhya Pradesh,Sehore,Fever with Rash,23,0,2024-W03,1,Fever with Rash,2024
MP/SVP/2024/03/0567,Madhya Pradesh,Shivpuri,Measles & Rubella,18,2,2024-W03,1,Measles & Rubella,2024
MH/THN/2024/03/0568,Maharashtra,Thane,Dengue,5,1,2024-W03,1,Dengue,2024
OR/BAG/2024/03/0569,Odisha,Bargarh,Acute Diarrheal Disease,39,0,2024-W03,1,Acute Diarrheal Disease,2024
AR/EKM/2024/04/083,Arunachal Pradesh,East Kameng,Measles & Rubella,11,0,2024-W04,1,Measles & Rubella,2024
DN/DMN/2024/04/084,Dadra and Nagar Haveli,Daman,Food Poisoning,24,0,2024-W04,1,Food Poisoning,2024
GJ/GAN/2024/04/085,Gujarat,Gandhinagar,Acute Diarrheal Disease,117,0,2024-W04,1,Acute Diarrheal Disease,2024
GJ/VSD/2024/04/086,Gujarat,Valsad,Acute Diarrheal Disease,73,0,2024-W04,1,Acute Diarrheal Disease,2024
JK/BGM/2024/04/087,Jammu and Kashmir,Badgam,"Hepatitis (A, B, E)",46,0,2024-W04,1,"Hepatitis (A, B, E)",2024
JH/KUT/2024/04/088,Jharkhand,Khunti,Measles & Rubella,3,0,2024-W04,1,Measles & Rubella,2024
KN/HAV/2024/04/089,Karnataka,Haveri,Acute Diarrheal Disease,54,0,2024-W04,1,Acute Diarrheal Disease,2024
KN/RCR/2024/04/090,Karnataka,Raichur,Chikungunya,9,0,2024-W04,1,Chikungunya,2024
KL/ALP/2024/04/091,Kerala,Alappuzha,Mumps,9,0,2024-W04,1,Mumps,2024
KL/ERN/2024/04/092,Kerala,Ernakulam,Acute Diarrheal Disease,123,0,2024-W04,1,Acute Diarrheal Disease,2024
KL/CNR/2024/04/093,Kerala,Kannur,Melioidosis,1,0,2024-W04,1,Melioidosis,2024
KL/CNR/2024/04/094,Kerala,Kannur,Melioidosis,1,0,2024-W04,1,Melioidosis,2024
KL/KAS/2024/04/095,Kerala,Kasaragod,"Hepatitis (A, B, E)",27,0,2024-W04,1,"Hepatitis (A, B, E)",2024
KL/PLK/2024/04/096,Kerala,Palakkad,Chickenpox,28,0,2024-W04,1,Chickenpox,2024
MP/RWA/2024/04/097,Madhya Pradesh,Rewa,Food Poisoning,64,0,2024-W04,1,Food Poisoning,2024
MH/BUL/2024/04/098,Maharashtra,Buldhana,Mumps,5,0,2024-W04,1,Mumps,2024
MH/PLR/2024/04/099,Maharashtra,Palghar,Dengue,16,0,2024-W04,1,Dengue,2024
OR/CUT/2024/04/100,Odisha,Cuttack,Food Poisoning,34,0,2024-W04,1,Food Poisoning,2024
OR/GJM/2024/04/101,Odisha,Ganjam,Acute Diarrheal Disease,19,0,2024-W04,1,Acute Diarrheal Disease,2024
OR/SUN/2024/04/102,Odisha,Sundargarh,Food Poisoning,27,0,2024-W04,1,Food Poisoning,2024
PB/FER/2024/04/103,Punjab,Firozepur,Measles & Rubella,4,0,2024-W04,1,Measles & Rubella,2024
TN/TNJ/2024/04/104,Tamil Nadu,Thanjavur,Mumps,17,0,2024-W04,1,Mumps,2024
TN/TVL/2024/04/105,Tamil Nadu,Thiruvallur,Chickenpox,14,0,2024-W04,1,Chickenpox,2024
AS/LKM/2024/04/106,Assam,Lakhimpur,Leptospirosis,4,0,2024-W04,1,Leptospirosis,2024
KL/TRC/2024/04/107,Kerala,Thrissur,Chickenpox,23,0,2024-W04,1,Chickenpox,2024
MG/EKH/2024/04/0108,Meghalaya,East Khasi Hills,Measles & Rubella,66,1,2024-W04,1,Measles & Rubella,2024
MG/JTH/2024/04/109,Meghalaya,Hills,Measles & Rubella,24,0,2024-W04,1,Measles & Rubella,2024
MG/JTH/2024/04/110,Meghalaya,Hills,Rabies,1,1,2024-W04,1,Rabies,2024
UP/VRN/2024/04/111,Uttar Pradesh,Bhadohi,Measles & Rubella,6,0,2024-W04,1,Measles & Rubella,2024
BH/BGS/2024/05/112,Bihar,Begusarai,Fever with Rash,11,0,2024-W05,2,Fever with Rash,2024
GJ/AHM/2024/05/113,Gujarat,Ahmedabad,Cholera,129,0,2024-W05,2,Cholera,2024
GJ/AND/2024/05/114,Gujarat,Anand,Mumps,19,0,2024-W05,2,Mumps,2024
GJ/VAD/2024/05/115,Gujarat,Vadodara,Acute Diarrheal Disease,86,0,2024-W05,2,Acute Diarrheal Disease,2024
JK/ANG/2024/05/116,Jammu and Kashmir,Anantnag,Acute Diarrheal Disease,87,0,2024-W05,2,Acute Diarrheal Disease,2024
JK/SHP/2024/05/117,Jammu and Kashmir,Shopian,"Hepatitis (A, B, E)",10,0,2024-W05,2,"Hepatitis (A, B, E)",2024
JK/SHP/2024/05/118,Jammu and Kashmir,Shopian,"Hepatitis (A, B, E)",19,0,2024-W05,2,"Hepatitis (A, B, E)",2024
JK/SHP/2024/05/119,Jammu and Kashmir,Shopian,"Hepatitis (A, B, E)",10,0,2024-W05,2,"Hepatitis (A, B, E)",2024
JK/SHP/2024/05/120,Jammu and Kashmir,Shopian,"Hepatitis (A, B, E)",15,0,2024-W05,2,"Hepatitis (A, B, E)",2024
JK/SHP/2024/05/121,Jammu and Kashmir,Shopian,"Hepatitis (A, B, E)",5,0,2024-W05,2,"Hepatitis (A, B, E)",2024
JH/ESI/2024/05/122,Jharkhand,East Singhbum,Chickenpox,13,0,2024-W05,2,Chickenpox,2024
KN/CMN/2024/05/123,Karnataka,Chamarajanagar,Diphtheria,1,1,2024-W05,2,Diphtheria,2024
KN/CKM/2024/05/124,Karnataka,Chikkamagaluru,Kyasanur Forest Disease,60,0,2024-W05,2,Kyasanur Forest Disease,2024
KN/CKM/2024/05/125,Karnataka,Chikkamagaluru,Kyasanur Forest Disease,13,1,2024-W05,2,Kyasanur Forest Disease,2024
KL/PLK/2024/05/126,Kerala,Palakkad,Dengue,18,0,2024-W05,2,Dengue,2024
KL/PLK/2024/05/127,Kerala,Palakkad,Chickenpox,5,0,2024-W05,2,Chickenpox,2024
KL/PLK/2024/05/128,Kerala,Palakkad,Mumps,16,0,2024-W05,2,Mumps,2024
KL/PLK/2024/05/129,Kerala,Palakkad,Fever with Rash,6,0,2024-W05,2,Fever with Rash,2024
MP/ARR/2024/05/130,Madhya Pradesh,Alirajpur,Mumps,27,0,2024-W05,2,Mumps,2024
MP/DHR/2024/05/131,Madhya Pradesh,Dhar,Mumps,39,0,2024-W05,2,Mumps,2024
MP/GUN/2024/05/132,Madhya Pradesh,Guna,Chickenpox,8,0,2024-W05,2,Chickenpox,2024
MP/VRN/2024/05/133,Madhya Pradesh,Bhadohi,Mumps,7,0,2024-W05,2,Mumps,2024
MP/NSP/2024/05/134,Madhya Pradesh,Narsinghpur,Chickenpox,7,0,2024-W05,2,Chickenpox,2024
MH/KOP/2024/05/135,Maharashtra,Kolhapur,"Hepatitis (A, B, E)",101,0,2024-W05,2,"Hepatitis (A, B, E)",2024
MH/THN/2024/05/136,Maharashtra,Thane,Acute Diarrheal Disease,110,0,2024-W05,2,Acute Diarrheal Disease,2024
OR/BAG/2024/05/137,Odisha,Bargarh,Food Poisoning,347,0,2024-W05,2,Food Poisoning,2024
OR/DEO/2024/05/138,Odisha,Deoghar,Food Poisoning,42,0,2024-W05,2,Food Poisoning,2024
OR/DEO/2024/05/139,Odisha,Deoghar,Chickenpox,15,0,2024-W05,2,Chickenpox,2024
OR/JHA/2024/05/140,Odisha,Jharsuguda,Food Poisoning,42,0,2024-W05,2,Food Poisoning,2024
OR/KPT/2024/05/141,Odisha,Koraput,Acute Diarrheal Disease,18,0,2024-W05,2,Acute Diarrheal Disease,2024
OR/MBJ/2024/05/142,Odisha,Mayurbhanj,Acute Diarrheal Disease,12,0,2024-W05,2,Acute Diarrheal Disease,2024
OR/SUN/2024/05/143,Odisha,Sundargarh,Acute Diarrheal Disease,7,0,2024-W05,2,Acute Diarrheal Disease,2024
PB/NWS/2024/05/144,Punjab,S.A.S Nagar,Mumps,13,0,2024-W05,2,Mumps,2024
TN/AIR/2024/05/145,Tamil Nadu,Ariyalur,Food Poisoning,6,0,2024-W05,2,Food Poisoning,2024
TN/TRR/2024/05/146,Tamil Nadu,Tiruppur,Fever (Unspecified),7,0,2024-W05,2,Fever (Unspecified),2024
TR/UKI/2024/05/147,Tripura,Unakoti,Acute Diarrheal Disease,8,0,2024-W05,2,Acute Diarrheal Disease,2024
UP/FRK/2024/05/148,Uttar Pradesh,Farrukhabad,Measles & Rubella,8,0,2024-W05,2,Measles & Rubella,2024
UP/JHN/2024/05/149,Uttar Pradesh,Jehanabad,Measles & Rubella,61,0,2024-W05,2,Measles & Rubella,2024
WB/BRB/2024/05/150,West Bengal,Birbhum,Acute Diarrheal Disease,122,0,2024-W05,2,Acute Diarrheal Disease,2024
WB/HWR/2024/05/151,West Bengal,Howrah,Acute Diarrheal Disease,67,0,2024-W05,2,Acute Diarrheal Disease,2024
AR/WSN/2024/05/152,Arunachal Pradesh,West Siang,Measles & Rubella,19,0,2024-W05,2,Measles & Rubella,2024
KL/TRC/2024/05/153,Kerala,Thrissur,Fever with Rash,85,1,2024-W05,2,Fever with Rash,2024
MP/INR/2024/05/154,Madhya Pradesh,Indore,Chickenpox,5,0,2024-W05,2,Chickenpox,2024
MP/JBH/2024/05/155,Madhya Pradesh,Jhabua,Fever with Rash,15,0,2024-W05,2,Fever with Rash,2024
MN/TBL/2024/05/156,Manipur,Thoubal,Measles & Rubella,21,0,2024-W05,2,Measles & Rubella,2024
MN/TBL/2024/05/157,Manipur,Thoubal,Fever with Rash,34,0,2024-W05,2,Fever with Rash,2024
MG/EKH/2024/05/158,Meghalaya,East Khasi Hills,Fever with Rash,29,0,2024-W05,2,Fever with Rash,2024
MG/WGH/2024/05/159,Meghalaya,West Garo Hills,Rabies,1,1,2024-W05,2,Rabies,2024
BH/MBN/2024/06/160,Bihar,Madhubani,Measles & Rubella,16,0,2024-W06,2,Measles & Rubella,2024
BH/PUC/2024/06/161,Bihar,Champaran,Fever with Rash,14,0,2024-W06,2,Fever with Rash,2024
CT/BJP/2024/06/162,Chhattisgarh,Bijapur,Dengue,24,0,2024-W06,2,Dengue,2024
CT/GID/2024/06/163,Chhattisgarh,Gariyaband,Acute Diarrheal Disease,41,0,2024-W06,2,Acute Diarrheal Disease,2024
CT/SUA/2024/06/164,Chhattisgarh,Sukma,Measles & Rubella,40,0,2024-W06,2,Measles & Rubella,2024
GJ/VSD/2024/06/165,Gujarat,Valsad,Acute Diarrheal Disease,73,0,2024-W06,2,Acute Diarrheal Disease,2024
JH/DMK/2024/06/166,Jharkhand,Dumka,Chickenpox,13,0,2024-W06,2,Chickenpox,2024
KN/DKK/2024/06/167,Karnataka,Kannada,Shigellosis,39,0,2024-W06,2,Shigellosis,2024
KN/KPP/2024/06/168,Karnataka,Koppal,Chikungunya,53,0,2024-W06,2,Chikungunya,2024
KN/TUM/2024/06/169,Karnataka,Tumakuru,Acute Diarrheal Disease,60,0,2024-W06,2,Acute Diarrheal Disease,2024
KL/KAS/2024/06/170,Kerala,Kasaragod,Food Poisoning,78,0,2024-W06,2,Food Poisoning,2024
KL/KOZ/2024/06/171,Kerala,Kozhikode,"Hepatitis (A, B, E)",13,0,2024-W06,2,"Hepatitis (A, B, E)",2024
KL/MLP/2024/06/172,Kerala,Malappuram,Acute Diarrheal Disease,10,0,2024-W06,2,Acute Diarrheal Disease,2024
KL/MLP/2024/06/173,Kerala,Malappuram,"Hepatitis (A, B, E)",47,0,2024-W06,2,"Hepatitis (A, B, E)",2024
KL/MLP/2024/06/174,Kerala,Malappuram,"Hepatitis (A, B, E)",11,0,2024-W06,2,"Hepatitis (A, B, E)",2024
KL/MLP/2024/06/175,Kerala,Malappuram,"Hepatitis (A, B, E)",7,0,2024-W06,2,"Hepatitis (A, B, E)",2024
KL/PLK/2024/06/176,Kerala,Palakkad,Mumps,19,0,2024-W06,2,Mumps,2024
KL/TRC/2024/06/177,Kerala,Thrissur,Food Poisoning,65,0,2024-W06,2,Food Poisoning,2024
MP/ARR/2024/06/178,Madhya Pradesh,Alirajpur,Mumps,38,0,2024-W06,2,Mumps,2024
MP/ARR/2024/06/179,Madhya Pradesh,Alirajpur,Mumps,15,0,2024-W06,2,Mumps,2024
MP/ARR/2024/06/180,Madhya Pradesh,Alirajpur,Mumps,25,0,2024-W06,2,Mumps,2024
MP/BTU/2024/06/181,Madhya Pradesh,Betul,Mumps,13,0,2024-W06,2,Mumps,2024
MP/GUN/2024/06/182,Madhya Pradesh,Guna,Measles & Rubella,9,0,2024-W06,2,Measles & Rubella,2024
MH/OSM/2024/06/184,Maharashtra,Osmanabad,Dengue,9,0,2024-W06,2,Dengue,2024
MH/OSM/2024/06/185,Maharashtra,Osmanabad,Acute Diarrheal Disease,27,0,2024-W06,2,Acute Diarrheal Disease,2024
MH/PRB/2024/06/186,Maharashtra,Parbhani,Food Poisoning,19,0,2024-W06,2,Food Poisoning,2024
MH/PRB/2024/06/188,Maharashtra,Parbhani,Food Poisoning,335,0,2024-W06,2,Food Poisoning,2024
OR/KPT/2024/06/189,Odisha,Koraput,Food Poisoning,17,0,2024-W06,2,Food Poisoning,2024
OR/RAY/2024/06/190,Odisha,Rayagada,Food Poisoning,9,1,2024-W06,2,Food Poisoning,2024
TN/MDR/2024/06/191,Tamil Nadu,Madurai,Leptospirosis,14,0,2024-W06,2,Leptospirosis,2024
TN/TNJ/2024/06/192,Tamil Nadu,Thanjavur,Mumps,22,0,2024-W06,2,Mumps,2024
TN/TNJ/2024/06/193,Tamil Nadu,Thanjavur,Chickenpox,25,0,2024-W06,2,Chickenpox,2024
TN/TVL/2024/06/194,Tamil Nadu,Thiruvallur,Acute Diarrheal Disease,131,0,2024-W06,2,Acute Diarrheal Disease,2024
TL/PAY/2024/06/195,Telangana Name of State-UT,Peddapalli DISEASE District,Acute Diarrheal Disease,33,2,2024-W06,2,Acute Diarrheal Disease,2024
BH/GYA/2024/06/196,Bihar,Gaya,Measles & Rubella,6,0,2024-W06,2,Measles & Rubella,2024
CT/SRR/2024/06/197,Chhattisgarh,Surajpur,Mumps,52,5,2024-W06,2,Mumps,2024
AS/DHE/2024/07/199,Assam,Dhemaji,Chickenpox,8,0,2024-W07,2,Chickenpox,2024
BH/ARW/2024/07/200,Bihar,Arwal,Fever (Unspecified),15,0,2024-W07,2,Fever (Unspecified),2024
BH/BGS/2024/07/201,Bihar,Begusarai,Fever with Rash,9,0,2024-W07,2,Fever with Rash,2024
BH/JAH/2024/07/202,Bihar,Jehanabad,Measles & Rubella,8,0,2024-W07,2,Measles & Rubella,2024
CT/SUA/2024/07/203,Chhattisgarh,Sukma,Measles & Rubella,6,0,2024-W07,2,Measles & Rubella,2024
GJ/AHM/2024/07/204,Gujarat,Ahmedabad,Food Poisoning,16,0,2024-W07,2,Food Poisoning,2024
GJ/JNR/2024/07/205,Gujarat,Jamnagar,Chikungunya,9,0,2024-W07,2,Chikungunya,2024
GJ/MIS/2024/07/206,Gujarat,Mahisagar,Acute Diarrheal Disease,9,0,2024-W07,2,Acute Diarrheal Disease,2024
HR/MWT/2024/07/207,Haryana,Rupnagar,Food Poisoning,15,0,2024-W07,2,Food Poisoning,2024
HP/MAN/2024/07/208,Himachal Pradesh,Mandi,Acute Diarrheal Disease,26,0,2024-W07,2,Acute Diarrheal Disease,2024
KN/BDR/2024/07/209,Karnataka,Bidar,Chikungunya,10,0,2024-W07,2,Chikungunya,2024
KN/DKK/2024/07/210,Karnataka,Kannada,Acute Diarrheal Disease,46,0,2024-W07,2,Acute Diarrheal Disease,2024
KN/MYS/2024/07/211,Karnataka,Mysuru,Rabies,1,1,2024-W07,2,Rabies,2024
KN/RCR/2024/07/212,Karnataka,Raichur,Mumps,15,0,2024-W07,2,Mumps,2024
KL/KOZ/2024/07/213,Kerala,Kozhikode,Enteric Fever (Typhoid),57,0,2024-W07,2,Enteric Fever (Typhoid),2024
KL/PLK/2024/07/214,Kerala,Palakkad,Mumps,14,0,2024-W07,2,Mumps,2024
KL/PLK/2024/07/215,Kerala,Palakkad,Mumps,19,0,2024-W07,2,Mumps,2024
KL/PLK/2024/07/216,Kerala,Palakkad,Mumps,11,0,2024-W07,2,Mumps,2024
MP/BPL/2024/07/217,Madhya Pradesh,Bhopal,Rabies,1,1,2024-W07,2,Rabies,2024
MP/GWL/2024/07/218,Madhya Pradesh,Gwalior,Measles & Rubella,10,0,2024-W07,2,Measles & Rubella,2024
MP/INR/2024/07/219,Madhya Pradesh,Indore,Mumps,17,0,2024-W07,2,Mumps,2024
MP/JBH/2024/07/220,Madhya Pradesh,Jhabua,Measles & Rubella,5,0,2024-W07,2,Measles & Rubella,2024
MP/MND/2024/07/221,Madhya Pradesh,Mandla,Scrub Typhus,5,0,2024-W07,2,Scrub Typhus,2024
MP/MNA/2024/07/222,Madhya Pradesh,Morena,Measles & Rubella,5,0,2024-W07,2,Measles & Rubella,2024
MP/NSP/2024/07/223,Madhya Pradesh,Narsinghpur,Fever with Rash,5,0,2024-W07,2,Fever with Rash,2024
MP/RWA/2024/07/224,Madhya Pradesh,Rewa,Scrub Typhus,35,0,2024-W07,2,Scrub Typhus,2024
MP/SNA/2024/07/225,Madhya Pradesh,Satna,Measles & Rubella,54,1,2024-W07,2,Measles & Rubella,2024
MH/OSM/2024/07/226,Maharashtra,Osmanabad,Malaria,9,0,2024-W07,2,Malaria,2024
MH/RGD/2024/07/227,Maharashtra,Raigad,Dengue,6,1,2024-W07,2,Dengue,2024
MH/THN/2024/07/228,Maharashtra,Thane,Malaria,5,1,2024-W07,2,Malaria,2024
MG/EKH/2024/07/229,Meghalaya,East Khasi Hills,Chickenpox,8,0,2024-W07,2,Chickenpox,2024
OR/BAG/2024/07/230,Odisha,Bargarh,Acute Diarrheal Disease,18,0,2024-W07,2,Acute Diarrheal Disease,2024
OR/CUT/2024/07/231,Odisha,Cuttack,Fever (Unspecified),38,0,2024-W07,2,Fever (Unspecified),2024
OR/KPT/2024/07/232,Odisha,Koraput,Rash (Unspecified),20,0,2024-W07,2,Rash (Unspecified),2024
OR/KPT/2024/07/233,Odisha,Koraput,Acute Diarrheal Disease,13,0,2024-W07,2,Acute Diarrheal Disease,2024
OR/NAB/2024/07/234,Odisha,Nabarangpur,Chickenpox,12,0,2024-W07,2,Chickenpox,2024
OR/NPD/2024/07/235,Odisha,Nuapada,Acute Diarrheal Disease,5,0,2024-W07,2,Acute Diarrheal Disease,2024
OR/SBP/2024/07/236,Odisha,Sambalpur,Acute Diarrheal Disease,13,0,2024-W07,2,Acute Diarrheal Disease,2024
PB/FTH/2024/07/237,Punjab,Fatehpur,Mumps,81,0,2024-W07,2,Mumps,2024
TN/AIR/2024/07/238,Tamil Nadu,Ariyalur,Food Poisoning,4,1,2024-W07,2,Food Poisoning,2024
UP/BAL/2024/07/239,Uttar Pradesh,Balangir,Measles & Rubella,5,0,2024-W07,2,Measles & Rubella,2024
UP/BAL/2024/07/240,Uttar Pradesh,Balangir,Rash (Unspecified),5,0,2024-W07,2,Rash (Unspecified),2024
WB/PRL/2024/07/241,West Bengal,Purulia,Acute Diarrheal Disease,6,0,2024-W07,2,Acute Diarrheal Disease,2024
AS/BON/2024/08/242,Assam,Bongaigaon,Animal Bites,1,1,2024-W08,2,Animal Bites,2024
AS/GLP/2024/08/243,Assam,Goalpara,Chickenpox,10,0,2024-W08,2,Chickenpox,2024
AS/SNT/2024/08/244,Assam,Biswanath,Fever (Unspecified),14,0,2024-W08,2,Fever (Unspecified),2024
AS/UAL/2024/08/245,Assam,Udalguri,Rabies,1,1,2024-W08,2,Rabies,2024
BH/BGS/2024/08/246,Bihar,Begusarai,Fever with Rash,9,0,2024-W08,2,Fever with Rash,2024
BH/SMP/2024/08/247,Bihar,Samastipur,Measles & Rubella,11,0,2024-W08,2,Measles & Rubella,2024
CT/BMA/2024/08/248,Chhattisgarh,Bemetara,Food Poisoning,80,0,2024-W08,2,Food Poisoning,2024
JH/WSI/2024/08/249,Jharkhand,Singhbhum,Measles & Rubella,11,0,2024-W08,2,Measles & Rubella,2024
KN/BGK/2024/08/250,Karnataka,Bagalkot,Mumps,20,0,2024-W08,2,Mumps,2024
KN/HAV/2024/08/251,Karnataka,Haveri,Kyasanur Forest Disease,24,0,2024-W08,2,Kyasanur Forest Disease,2024
WB/UDU/2024/08/252,West Bengal,Udupi,Kyasanur Forest Disease,1,0,2024-W08,2,Kyasanur Forest Disease,2024
KN/VJP/2024/08/253,Karnataka,Vijayapura,Rabies,1,1,2024-W08,2,Rabies,2024
KL/CNR/2024/08/254,Kerala,Kannur,Mumps,11,0,2024-W08,2,Mumps,2024
KL/KOA/2024/08/255,Kerala,Kollam,Food Poisoning,22,0,2024-W08,2,Food Poisoning,2024
KL/KOZ/2024/08/256,Kerala,Kozhikode,"Hepatitis (A, B, E)",15,0,2024-W08,2,"Hepatitis (A, B, E)",2024
KL/TRC/2024/08/257,Kerala,Thrissur,Food Poisoning,60,0,2024-W08,2,Food Poisoning,2024
MP/JHB/2024/08/258,Madhya Pradesh,Jhabua,Measles & Rubella,13,1,2024-W08,2,Measles & Rubella,2024
MP/SNA/2024/08/259,Madhya Pradesh,Satna,Chickenpox,21,0,2024-W08,2,Chickenpox,2024
MP/SVP/2024/08/260,Madhya Pradesh,Shivpuri,Measles & Rubella,2,0,2024-W08,2,Measles & Rubella,2024
MP/UMR/2024/08/261,Madhya Pradesh,Umaria,Rash (Unspecified),6,0,2024-W08,2,Rash (Unspecified),2024
MH/BUL/2024/08/262,Maharashtra,Buldhana,Food Poisoning,208,0,2024-W08,2,Food Poisoning,2024
MH/NDB/2024/08/263,Maharashtra,Nandurbar,Acute Diarrheal Disease,193,0,2024-W08,2,Acute Diarrheal Disease,2024
MH/YVT/2024/08/264,Maharashtra,Yavatmal,Food Poisoning,68,0,2024-W08,2,Food Poisoning,2024
MG/JTH/2024/08/265,Meghalaya,Hills,Measles & Rubella,23,0,2024-W08,2,Measles & Rubella,2024
MG/JTH/2024/08/266,Meghalaya,Hills,Rabies,1,1,2024-W08,2,Rabies,2024
OR/BAG/2024/08/267,Odisha,Bargarh,Acute Diarrheal Disease,20,0,2024-W08,2,Acute Diarrheal Disease,2024
OR/BHD/2024/08/268,Odisha,Bhadrak,Acute Diarrheal Disease,29,0,2024-W08,2,Acute Diarrheal Disease,2024
OR/DNK/2024/08/269,Odisha,Dhenkanal,Acute Diarrheal Disease,22,0,2024-W08,2,Acute Diarrheal Disease,2024
PN/PON/2024/08/270,Puducherry,Pondicherry,Chickenpox,17,0,2024-W08,2,Chickenpox,2024
PB/FZA/2024/08/271,Punjab,Fazilka,Mumps,7,0,2024-W08,2,Mumps,2024
TN/CMB/2024/08/272,Tamil Nadu,Coimbatore,Chickenpox,12,0,2024-W08,2,Chickenpox,2024
TN/CMB/2024/08/273,Tamil Nadu,Coimbatore,Mumps,40,0,2024-W08,2,Mumps,2024
TN/VIL/2024/08/274,Tamil Nadu,Villupuram,Chickenpox,18,0,2024-W08,2,Chickenpox,2024
UP/FZB/2024/08/275,Uttar Pradesh,Faizabad,Rash (Unspecified),12,0,2024-W08,2,Rash (Unspecified),2024
UK/NAI/2024/08/276,Uttarakhand,Nainital,Food Poisoning,23,0,2024-W08,2,Food Poisoning,2024
WB/MRS/2024/08/277,West Bengal,Murshidabad,Cholera,20,0,2024-W08,2,Cholera,2024
WB/BWN/2024/08/278,West Bengal,Bardhaman,Food Poisoning,32,0,2024-W08,2,Food Poisoning,2024
AP/KOS/2024/08/279,Andhra Pradesh,Konaseema,Food Poisoning,52,0,2024-W08,2,Food Poisoning,2024
AR/CNG/2024/08/280,Arunachal Pradesh,Changlang,Chickenpox,29,0,2024-W08,2,Chickenpox,2024
GJ/TAP/2024/08/281,Gujarat,Tapi,Measles & Rubella,6,0,2024-W08,2,Measles & Rubella,2024
AP/CDP/2024/09/286,Andhra Pradesh,Chandrapur,Acute Diarrheal Disease,22,0,2024-W09,3,Acute Diarrheal Disease,2024
AR/UPS/2024/09/287,Arunachal Pradesh,Subansiri,Food Poisoning,7,1,2024-W09,3,Food Poisoning,2024
AS/DAR/2024/09/288,Assam,Darrang,Food Poisoning,9,0,2024-W09,3,Food Poisoning,2024
AS/GLP/2024/09/289,Assam,Goalpara,Rabies,1,1,2024-W09,3,Rabies,2024
AS/JRT/2024/09/290,Assam,Jorhat,Acute Diarrheal Disease,13,0,2024-W09,3,Acute Diarrheal Disease,2024
BH/BHJ/2024/09/291,Bihar,Bhojpur,Acute Diarrheal Disease,40,0,2024-W09,3,Acute Diarrheal Disease,2024
BH/SAR/2024/09/292,Bihar,Saraikela Kharsawan,Measles & Rubella,14,0,2024-W09,3,Measles & Rubella,2024
CT/RGR/2024/09/293,Chhattisgarh,Raigarh,Acute Diarrheal Disease,24,0,2024-W09,3,Acute Diarrheal Disease,2024
CT/SUA/2024/09/294,Chhattisgarh,Sukma,Measles & Rubella,7,0,2024-W09,3,Measles & Rubella,2024
CT/SUA/2024/09/295,Chhattisgarh,Sukma,Measles & Rubella,31,0,2024-W09,3,Measles & Rubella,2024
GJ/GAN/2024/09/296,Gujarat,Gandhinagar,Cholera,216,0,2024-W09,3,Cholera,2024
GJ/GSN/2024/09/297,Gujarat,Gir Somnath,Acute Diarrheal Disease,7,0,2024-W09,3,Acute Diarrheal Disease,2024
GJ/GSN/2024/09/298,Gujarat,Gir Somnath,Acute Diarrheal Disease,47,0,2024-W09,3,Acute Diarrheal Disease,2024
GJ/JGH/2024/09/299,Gujarat,Junagadh,Food Poisoning,17,0,2024-W09,3,Food Poisoning,2024
JH/CHA/2024/09/300,Jharkhand,Chatra,Chickenpox,7,0,2024-W09,3,Chickenpox,2024
JH/DEO/2024/09/301,Jharkhand,Deoghar,Acute Diarrheal Disease,67,0,2024-W09,3,Acute Diarrheal Disease,2024
